# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 4500, i.e. number of multipoles equal to 4499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  138       5.591097091545e-10       1.577018718625e-13      -6.168209710344e-12       8.761549192722e-16       4.422973720639e-12       7.435633131562e-13      -4.944431867142e-15 
  139       5.639409102967e-10       1.578160905699e-13      -6.209622691709e-12       8.897556476313e-16       4.333983986095e-12       7.322916173163e-13      -4.882912958905e-15 
  140       5.687616025028e-10       1.578614559341e-13      -6.248283097510e-12       9.034907953190e-16       4.247383568665e-12       7.212516790355e-13      -4.821179710140e-15 
  141       5.735702114968e-10       1.578381002257e-13      -6.284129116912e-12       9.173612620270e-16       4.163038543891e-12       7.104242472223e-13      -4.758846057353e-15 
  142       5.783650846881e-10       1.577462428069e-13      -6.317099946119e-12       9.313679515385e-16       4.080798516147e-12       6.997879258563e-13      -4.695500704302e-15 
  143       5.831444895218e-10       1.575861919088e-13      -6.347135827663e-12       9.455117716173e-16       4.000496260867e-12       6.893191277844e-13      -4.630706644553e-15 
  144       5.879067523169e-10       1.573583588792e-13      -6.374178628067e-12       9.597935863384e-16       3.921982784679e-12       6.789975299718e-13      -4.564104967607e-15 
  145       5.926506936929e-10       1.570632987559e-13      -6.398173552062e-12       9.742140680204e-16       3.845237156669e-12       6.688231429357e-13      -4.495738819227e-15 
  146       5.973752331335e-10       1.567016770910e-13      -6.419067672851e-12       9.887738304167e-16       3.770266875307e-12       6.588008441314e-13      -4.425760620343e-15 
  147       6.020792515176e-10       1.562742596722e-13      -6.436809450934e-12       1.003473474583e-15       3.697073269979e-12       6.489350131487e-13      -4.354330772175e-15 
  148       6.067615902766e-10       1.557819143723e-13      -6.451348776493e-12       1.018313588492e-15       3.625651346766e-12       6.392295171255e-13      -4.281617778114e-15 
  149       6.114210505518e-10       1.552256129980e-13      -6.462637011782e-12       1.033294746651e-15       3.555989634223e-12       6.296876961611e-13      -4.207798365611e-15 
  150       6.160563923519e-10       1.546064331395e-13      -6.470627033514e-12       1.048417509716e-15       3.488070029157e-12       6.203123487298e-13      -4.133057608067e-15 
  151       6.206663337097e-10       1.539255600189e-13      -6.475273275254e-12       1.063682424106e-15       3.421867642411e-12       6.111057170950e-13      -4.057589046715e-15 
  152       6.252495498401e-10       1.531842883401e-13      -6.476531769800e-12       1.079090021625e-15       3.357350644641e-12       6.020694727222e-13      -3.981594812512e-15 
