# DLM: Best estimate lensing noise spectra [l(l+1)/2pi] N_l's
# for l=2 to 4500, i.e. number of multipoles equal to 4499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:MV (DIAG)              3:TT-TT                  4:TE-TE                  5:EE-EE                  6:BB-BB                  7:EB-EB                  8:TB-TB              
  973       9.328323688478e-15       3.667344484711e-14       2.521772649782e-13       6.757149276907e-14                     -nan       1.790811910342e-14       1.877053064908e-13 
  974       9.315870324540e-15       3.658858409205e-14       2.516218363175e-13       6.745280773711e-14                     -nan       1.789494442128e-14       1.875593478225e-13 
  975       9.303423478073e-15       3.650393710313e-14       2.510643319990e-13       6.733379316483e-14                     -nan       1.788180430920e-14       1.874141029595e-13 
  976       9.290983298960e-15       3.641950406511e-14       2.505048178228e-13       6.721445504474e-14                     -nan       1.786869864739e-14       1.872695678706e-13 
  977       9.278549935540e-15       3.633528514248e-14       2.499433601156e-13       6.709479940968e-14                     -nan       1.785562730998e-14       1.871257384244e-13 
  978       9.266123534590e-15       3.625128047943e-14       2.493800257325e-13       6.697483233286e-14                     -nan       1.784259016506e-14       1.869826103894e-13 
  979       9.253704241325e-15       3.616749019976e-14       2.488148820577e-13       6.685455992796e-14                     -nan       1.782958707464e-14       1.868401794328e-13 
  980       9.241292199389e-15       3.608391440678e-14       2.482479970063e-13       6.673398834923e-14                     -nan       1.781661789461e-14       1.866984411210e-13 
  981       9.228887550843e-15       3.600055318325e-14       2.476794390250e-13       6.661312379154e-14                     -nan       1.780368247475e-14       1.865573909187e-13 
  982       9.216490436161e-15       3.591740659131e-14       2.471092770940e-13       6.649197249048e-14                     -nan       1.779078065870e-14       1.864170241890e-13 
  983       9.204100994224e-15       3.583447467238e-14       2.465375807280e-13       6.637054072247e-14                     -nan       1.777791228391e-14       1.862773361925e-13 
  984       9.191719362307e-15       3.575175744712e-14       2.459644199774e-13       6.624883480481e-14                     -nan       1.776507718165e-14       1.861383220876e-13 
  985       9.179345676075e-15       3.566925491529e-14       2.453898654298e-13       6.612686109576e-14                     -nan       1.775227517698e-14       1.859999769298e-13 
  986       9.166980069574e-15       3.558696705575e-14       2.448139882112e-13       6.600462599468e-14                     -nan       1.773950608872e-14       1.858622956713e-13 
  987       9.154622675224e-15       3.550489382632e-14       2.442368599872e-13       6.588213594202e-14                     -nan       1.772676972942e-14       1.857252731610e-13 
  988       9.142273623810e-15       3.542303516374e-14       2.436585529645e-13       6.575939741950e-14                     -nan       1.771406590538e-14       1.855889041437e-13 
  989       9.129933044478e-15       3.534139098356e-14       2.430791398918e-13       6.563641695014e-14                     -nan       1.770139441657e-14       1.854531832602e-13 
  990       9.117601064720e-15       3.525996118010e-14       2.424986940617e-13       6.551320109835e-14                     -nan       1.768875505667e-14       1.853181050467e-13 
  991       9.105277810374e-15       3.517874562636e-14       2.419172893114e-13       6.538975647003e-14                     -nan       1.767614761297e-14       1.851836639346e-13 
  992       9.092963405611e-15       3.509774417390e-14       2.413350000244e-13       6.526608971265e-14                     -nan       1.766357186644e-14       1.850498542501e-13 
  993       9.080657972932e-15       3.501695665284e-14       2.407519011314e-13       6.514220751530e-14                     -nan       1.765102759163e-14       1.849166702138e-13 
  994       9.068361633154e-15       3.493638287172e-14       2.401680681120e-13       6.501811660885e-14                     -nan       1.763851455668e-14       1.847841059405e-13 
  995       9.056074505407e-15       3.485602261745e-14       2.395835769958e-13       6.489382376595e-14                     -nan       1.762603252332e-14       1.846521554387e-13 
  996       9.043796707126e-15       3.477587565522e-14       2.389985043635e-13       6.476933580117e-14                     -nan       1.761358124681e-14       1.845208126105e-13 
  997       9.031528354041e-15       3.469594172845e-14       2.384129273487e-13       6.464465957106e-14                     -nan       1.760116047593e-14       1.843900712510e-13 
  998       9.019269560172e-15       3.461622055865e-14       2.378269236386e-13       6.451980197424e-14                     -nan       1.758876995296e-14       1.842599250482e-13 
  999       9.007020437819e-15       3.453671184544e-14       2.372405714756e-13       6.439476995149e-14                     -nan       1.757640941368e-14       1.841303675824e-13 
 1000       8.994781097554e-15       3.445741526637e-14       2.366539496586e-13       6.426957048582e-14                     -nan       1.756407858729e-14       1.840013923261e-13 
 1001       8.982551648216e-15       3.437833047691e-14       2.360671375444e-13       6.414421060258e-14                     -nan       1.755177719647e-14       1.838729926435e-13 
 1002       8.970332196902e-15       3.429945711036e-14       2.354802150484e-13       6.401869736950e-14                     -nan       1.753950495727e-14       1.837451617904e-13 
 1003       8.958122848956e-15       3.422079477775e-14       2.348932626469e-13       6.389303789684e-14                     -nan       1.752726157917e-14       1.836178929135e-13 
 1004       8.945923707967e-15       3.414234306777e-14       2.343063613773e-13       6.376723933740e-14                     -nan       1.751504676500e-14       1.834911790504e-13 
 1005       8.933734875759e-15       3.406410154673e-14       2.337195928401e-13       6.364130888666e-14                     -nan       1.750286021092e-14       1.833650131291e-13 
 1006       8.921556452379e-15       3.398606975843e-14       2.331330392001e-13       6.351525378284e-14                     -nan       1.749070160645e-14       1.832393879676e-13 
 1007       8.909388536097e-15       3.390824722410e-14       2.325467831874e-13       6.338908130699e-14                     -nan       1.747857063440e-14       1.831142962738e-13 
 1008       8.897231223392e-15       3.383063344235e-14       2.319609080990e-13       6.326279878306e-14                     -nan       1.746646697086e-14       1.829897306448e-13 
 1009       8.885084608947e-15       3.375322788904e-14       2.313754977998e-13       6.313641357801e-14                     -nan       1.745439028517e-14       1.828656835669e-13 
 1010       8.872948785640e-15       3.367603001727e-14       2.307906367242e-13       6.300993310189e-14                     -nan       1.744234023992e-14       1.827421474153e-13 
 1011       8.860823844540e-15       3.359903925724e-14       2.302064098772e-13       6.288336480790e-14                     -nan       1.743031649091e-14       1.826191144534e-13 
 1012       8.848709912011e-15       3.352225518057e-14       2.296228962660e-13       6.275671646242e-14                     -nan       1.741831875981e-14       1.824965769679e-13 
 1013       8.836607261657e-15       3.344567799601e-14       2.290401490883e-13       6.262999695914e-14                     -nan       1.740634705324e-14       1.823745276768e-13 
 1014       8.824516203979e-15       3.336930806072e-14       2.284582152607e-13       6.250321551684e-14                     -nan       1.739440144681e-14       1.822529593264e-13 
 1015       8.812437049402e-15       3.329314571650e-14       2.278771419627e-13       6.237638141065e-14                     -nan       1.738248201269e-14       1.821318645567e-13 
 1016       8.800370108275e-15       3.321719128975e-14       2.272969766377e-13       6.224950397218e-14                     -nan       1.737058881966e-14       1.820112359007e-13 
 1017       8.788315690858e-15       3.314144509135e-14       2.267177669930e-13       6.212259258961e-14                     -nan       1.735872193303e-14       1.818910657846e-13 
 1018       8.776274107330e-15       3.306590741669e-14       2.261395610009e-13       6.199565670782e-14                     -nan       1.734688141467e-14       1.817713465266e-13 
 1019       8.764245667777e-15       3.299057854555e-14       2.255624068986e-13       6.186870582848e-14                     -nan       1.733506732299e-14       1.816520703376e-13 
 1020       8.752230682194e-15       3.291545874205e-14       2.249863531891e-13       6.174174951023e-14                     -nan       1.732327971288e-14       1.815332293200e-13 
