# DLM: Best estimate lensing noise spectra [l(l+1)/2pi] N_l's
# for l=2 to 4500, i.e. number of multipoles equal to 4499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:MV (DIAG)              3:TT-TT                  4:TE-TE                  5:EE-EE                  6:BB-BB                  7:EB-EB                  8:TB-TB              
  706       1.438822362476e-14       7.363031182387e-14       4.569968503892e-13       1.210577984764e-13                     -nan       2.408485881022e-14       2.530793955589e-13 
  707       1.435663716212e-14       7.340081592801e-14       4.551971344879e-13       1.206716591896e-13                     -nan       2.404448978432e-14       2.527186331804e-13 
  708       1.432514664310e-14       7.317223440612e-14       4.534044038040e-13       1.202862092543e-13                     -nan       2.400428147713e-14       2.523590771663e-13 
  709       1.429375265560e-14       7.294456738598e-14       4.516188315698e-13       1.199014786301e-13                     -nan       2.396423375676e-14       2.520007121539e-13 
  710       1.426245577184e-14       7.271781483391e-14       4.498405917660e-13       1.195174974025e-13                     -nan       2.392434645589e-14       2.516435223022e-13 
  711       1.423125654826e-14       7.249197655392e-14       4.480698591219e-13       1.191342957834e-13                     -nan       2.388461937153e-14       2.512874912893e-13 
  712       1.420015552545e-14       7.226705218689e-14       4.463068091162e-13       1.187519041111e-13                     -nan       2.384505226485e-14       2.509326023102e-13 
  713       1.416915322801e-14       7.204304120972e-14       4.445516179779e-13       1.183703528502e-13                     -nan       2.380564486101e-14       2.505788380743e-13 
  714       1.413825016452e-14       7.181994293452e-14       4.428044626867e-13       1.179896725918e-13                     -nan       2.376639684897e-14       2.502261808040e-13 
  715       1.410744682737e-14       7.159775650778e-14       4.410655209743e-13       1.176098940537e-13                     -nan       2.372730788133e-14       2.498746122316e-13 
  716       1.407674369275e-14       7.137648090953e-14       4.393349713245e-13       1.172310480802e-13                     -nan       2.368837757410e-14       2.495241135976e-13 
  717       1.404614122049e-14       7.115611495253e-14       4.376129929741e-13       1.168531656424e-13                     -nan       2.364960550656e-14       2.491746656483e-13 
  718       1.401563985402e-14       7.093665728140e-14       4.358997659140e-13       1.164762778383e-13                     -nan       2.361099122107e-14       2.488262486336e-13 
  719       1.398524002022e-14       7.071810637184e-14       4.341954708896e-13       1.161004158927e-13                     -nan       2.357253422288e-14       2.484788423049e-13 
  720       1.395494212939e-14       7.050046052978e-14       4.325002894013e-13       1.157256111574e-13                     -nan       2.353423397995e-14       2.481324259127e-13 
  721       1.392474657511e-14       7.028371789054e-14       4.308144037058e-13       1.153518951113e-13                     -nan       2.349608992275e-14       2.477869782045e-13 
  722       1.389465373415e-14       7.006787641801e-14       4.291379968164e-13       1.149792993603e-13                     -nan       2.345810144412e-14       2.474424774226e-13 
  723       1.386466396641e-14       6.985293390383e-14       4.274712525038e-13       1.146078556376e-13                     -nan       2.342026789906e-14       2.470989013020e-13 
  724       1.383477761481e-14       6.963888796653e-14       4.258143552970e-13       1.142375958039e-13                     -nan       2.338258860455e-14       2.467562270676e-13 
  725       1.380499500518e-14       6.942573605075e-14       4.241674904839e-13       1.138685518469e-13                     -nan       2.334506283937e-14       2.464144314329e-13 
  726       1.377531644618e-14       6.921347542637e-14       4.225308441118e-13       1.135007558820e-13                     -nan       2.330768984392e-14       2.460734905971e-13 
  727       1.374574222922e-14       6.900210318768e-14       4.209046029887e-13       1.131342401520e-13                     -nan       2.327046882003e-14       2.457333802430e-13 
  728       1.371627262835e-14       6.879161625258e-14       4.192889546833e-13       1.127690370276e-13                     -nan       2.323339893079e-14       2.453940755351e-13 
  729       1.368690790016e-14       6.858201136173e-14       4.176840875266e-13       1.124051790068e-13                     -nan       2.319647930037e-14       2.450555511169e-13 
  730       1.365764828373e-14       6.837328507773e-14       4.160901906116e-13       1.120426987157e-13                     -nan       2.315970901381e-14       2.447177811092e-13 
  731       1.362849400048e-14       6.816543378428e-14       4.145074537950e-13       1.116816289080e-13                     -nan       2.312308711687e-14       2.443807391075e-13 
  732       1.359944525410e-14       6.795845368535e-14       4.129360676971e-13       1.113220024655e-13                     -nan       2.308661261585e-14       2.440443981799e-13 
  733       1.357050223049e-14       6.775234080438e-14       4.113762237033e-13       1.109638523980e-13                     -nan       2.305028447738e-14       2.437087308650e-13 
  734       1.354166509762e-14       6.754709098339e-14       4.098281139642e-13       1.106072118434e-13                     -nan       2.301410162824e-14       2.433737091695e-13 
  735       1.351293400544e-14       6.734269988224e-14       4.082919313966e-13       1.102521140677e-13                     -nan       2.297806295522e-14       2.430393045661e-13 
  736       1.348430908584e-14       6.713916297769e-14       4.067678696842e-13       1.098985924651e-13                     -nan       2.294216730488e-14       2.427054879913e-13 
  737       1.345579045248e-14       6.693647556268e-14       4.052561232784e-13       1.095466805584e-13                     -nan       2.290641348341e-14       2.423722298431e-13 
  738       1.342737820076e-14       6.673463274542e-14       4.037568873989e-13       1.091964119986e-13                     -nan       2.287080025644e-14       2.420394999788e-13 
  739       1.339907246931e-14       6.653363033800e-14       4.022703234358e-13       1.088478168644e-13                     -nan       2.283532660541e-14       2.417072737044e-13 
  740       1.337087362612e-14       6.633346754303e-14       4.007964544061e-13       1.085009104800e-13                     -nan       2.279999250263e-14       2.413755498762e-13 
  741       1.334278208589e-14       6.613414431838e-14       3.993352674351e-13       1.081557043770e-13                     -nan       2.276479815118e-14       2.410443331523e-13 
  742       1.331479824870e-14       6.593566049191e-14       3.978867481618e-13       1.078122099737e-13                     -nan       2.272974372960e-14       2.407136280319e-13 
  743       1.328692249991e-14       6.573801576091e-14       3.964508807312e-13       1.074704385754e-13                     -nan       2.269482939172e-14       2.403834388550e-13 
  744       1.325915521010e-14       6.554120969141e-14       3.950276477885e-13       1.071304013729e-13                     -nan       2.266005526659e-14       2.400537698012e-13 
  745       1.323149673495e-14       6.534524171756e-14       3.936170304712e-13       1.067921094421e-13                     -nan       2.262542145834e-14       2.397246248890e-13 
  746       1.320394741521e-14       6.515011114102e-14       3.922190084029e-13       1.064555737432e-13                     -nan       2.259092804603e-14       2.393960079746e-13 
  747       1.317650757661e-14       6.495581713027e-14       3.908335596862e-13       1.061208051199e-13                     -nan       2.255657508354e-14       2.390679227512e-13 
  748       1.314917752974e-14       6.476235872004e-14       3.894606608959e-13       1.057878142987e-13                     -nan       2.252236259946e-14       2.387403727481e-13 
  749       1.312195757002e-14       6.456973481062e-14       3.881002870720e-13       1.054566118885e-13                     -nan       2.248829059695e-14       2.384133613299e-13 
  750       1.309484797759e-14       6.437794416728e-14       3.867524117130e-13       1.051272083791e-13                     -nan       2.245435905359e-14       2.380868916953e-13 
  751       1.306784901727e-14       6.418698541959e-14       3.854170067689e-13       1.047996141412e-13                     -nan       2.242056792131e-14       2.377609668763e-13 
  752       1.304096093840e-14       6.399685706081e-14       3.840940426346e-13       1.044738394255e-13                     -nan       2.238691712620e-14       2.374355897377e-13 
  753       1.301418397487e-14       6.380755744723e-14       3.827834881426e-13       1.041498943616e-13                     -nan       2.235340656844e-14       2.371107629755e-13 
