# Intensity and polariztion noise spectra, DLM: Noise spectra for temperature and polarization
# for l=2 to 4500,
#    1:l                      2:Nl (temp)              3:Nl (pol)           
       4.107000000000e+03       6.447423443002e-06       8.018070078405e-07 
       4.108000000000e+03       6.445876600653e-06       8.020550549832e-07 
       4.109000000000e+03       6.444330478310e-06       8.023032455259e-07 
       4.110000000000e+03       6.442785077359e-06       8.025515795223e-07 
       4.111000000000e+03       6.441240399182e-06       8.028000570261e-07 
       4.112000000000e+03       6.439696633332e-06       8.030486780910e-07 
       4.113000000000e+03       6.438153781191e-06       8.032974427707e-07 
       4.114000000000e+03       6.436611279613e-06       8.035463511191e-07 
       4.115000000000e+03       6.435069694491e-06       8.037954031899e-07 
       4.116000000000e+03       6.433529215375e-06       8.040445990370e-07 
       4.117000000000e+03       6.431989279104e-06       8.042939387143e-07 
       4.118000000000e+03       6.430495802810e-06       8.045434222757e-07 
       4.119000000000e+03       6.428957144813e-06       8.047930497752e-07 
       4.120000000000e+03       6.427419598288e-06       8.050428212669e-07 
       4.121000000000e+03       6.425882788231e-06       8.052927368046e-07 
       4.122000000000e+03       6.424346715996e-06       8.055427964426e-07 
       4.123000000000e+03       6.422811571121e-06       8.057930002349e-07 
       4.124000000000e+03       6.421276978581e-06       8.060433482356e-07 
       4.125000000000e+03       6.419743316097e-06       8.062938404990e-07 
       4.126000000000e+03       6.418210208634e-06       8.065444770793e-07 
       4.127000000000e+03       6.416678033911e-06       8.067952580307e-07 
       4.128000000000e+03       6.415146793270e-06       8.070461834075e-07 
       4.129000000000e+03       6.413616299855e-06       8.072972532641e-07 
       4.130000000000e+03       6.412086554997e-06       8.075484676548e-07 
       4.131000000000e+03       6.410602539245e-06       8.077998266339e-07 
       4.132000000000e+03       6.409074295864e-06       8.080513302560e-07 
       4.133000000000e+03       6.407546993224e-06       8.083029785755e-07 
       4.134000000000e+03       6.406020444450e-06       8.085547716470e-07 
       4.135000000000e+03       6.404494462656e-06       8.088067095249e-07 
       4.136000000000e+03       6.402969425564e-06       8.090587922638e-07 
       4.137000000000e+03       6.401444958077e-06       8.093110199185e-07 
       4.138000000000e+03       6.399921437917e-06       8.095633925434e-07 
       4.139000000000e+03       6.398398678188e-06       8.098159101933e-07 
       4.140000000000e+03       6.396876680193e-06       8.100685729230e-07 
       4.141000000000e+03       6.395355633448e-06       8.103213807871e-07 
       4.142000000000e+03       6.393835351043e-06       8.105743338405e-07 
       4.143000000000e+03       6.392315834274e-06       8.108274321381e-07 
       4.144000000000e+03       6.390796707996e-06       8.110806757346e-07 
       4.145000000000e+03       6.389323899347e-06       8.113340646851e-07 
       4.146000000000e+03       6.387806687675e-06       8.115875990443e-07 
       4.147000000000e+03       6.386290246803e-06       8.118412788674e-07 
       4.148000000000e+03       6.384774766240e-06       8.120951042093e-07 
       4.149000000000e+03       6.383259494362e-06       8.123490751251e-07 
       4.150000000000e+03       6.381745750037e-06       8.126031916699e-07 
       4.151000000000e+03       6.380232405172e-06       8.128574538987e-07 
       4.152000000000e+03       6.378720025730e-06       8.131118618668e-07 
       4.153000000000e+03       6.377208236515e-06       8.133664156294e-07 
       4.154000000000e+03       6.375697415264e-06       8.136211152416e-07 
       4.155000000000e+03       6.374187375007e-06       8.138759607587e-07 
       4.156000000000e+03       6.372677928763e-06       8.141309522361e-07 
       4.157000000000e+03       6.371169454274e-06       8.143860897291e-07 
       4.158000000000e+03       6.369661952801e-06       8.146413732931e-07 
       4.159000000000e+03       6.368155237357e-06       8.148968029834e-07 
       4.160000000000e+03       6.366649120943e-06       8.151523788555e-07 
       4.161000000000e+03       6.365143793052e-06       8.154081009650e-07 
       4.162000000000e+03       6.363639443184e-06       8.156639693672e-07 
       4.163000000000e+03       6.362135507821e-06       8.159199841179e-07 
       4.164000000000e+03       6.360632741221e-06       8.161761452725e-07 
       4.165000000000e+03       6.359130579855e-06       8.164324528867e-07 
       4.166000000000e+03       6.357629401477e-06       8.166889070162e-07 
       4.167000000000e+03       6.356128830794e-06       8.169455077167e-07 
       4.168000000000e+03       6.354629433831e-06       8.172022550439e-07 
       4.169000000000e+03       6.353130647021e-06       8.174591490536e-07 
       4.170000000000e+03       6.351632283309e-06       8.177161898015e-07 
       4.171000000000e+03       6.350135096999e-06       8.179733773437e-07 
       4.172000000000e+03       6.348638712770e-06       8.182307117358e-07 
       4.173000000000e+03       6.347143131839e-06       8.184881930339e-07 
       4.174000000000e+03       6.345648355419e-06       8.187458212939e-07 
       4.175000000000e+03       6.344154384721e-06       8.190035965717e-07 
       4.176000000000e+03       6.342661032668e-06       8.192615189235e-07 
       4.177000000000e+03       6.341168488745e-06       8.195195884053e-07 
       4.178000000000e+03       6.339676942447e-06       8.197778050732e-07 
       4.179000000000e+03       6.338186206687e-06       8.200361689832e-07 
       4.180000000000e+03       6.336696470957e-06       8.202946801917e-07 
       4.181000000000e+03       6.335207171569e-06       8.205533387548e-07 
       4.182000000000e+03       6.333718874599e-06       8.208121447287e-07 
       4.183000000000e+03       6.332231204639e-06       8.210710981697e-07 
       4.184000000000e+03       6.330744539478e-06       8.213301991342e-07 
       4.185000000000e+03       6.329258503693e-06       8.215894476785e-07 
       4.186000000000e+03       6.327773475079e-06       8.218488438590e-07 
       4.187000000000e+03       6.326289266508e-06       8.221083877321e-07 
       4.188000000000e+03       6.324805690843e-06       8.223680793542e-07 
       4.189000000000e+03       6.323323314202e-06       8.226279187820e-07 
       4.190000000000e+03       6.321841196170e-06       8.228879060719e-07 
       4.191000000000e+03       6.320360091184e-06       8.231480412804e-07 
       4.192000000000e+03       6.318880000418e-06       8.234083244642e-07 
       4.193000000000e+03       6.317400548385e-06       8.236687556800e-07 
       4.194000000000e+03       6.315922112900e-06       8.239293349844e-07 
       4.195000000000e+03       6.314444318463e-06       8.241900624341e-07 
       4.196000000000e+03       6.312967354555e-06       8.244509380859e-07 
       4.197000000000e+03       6.311491033992e-06       8.247119619966e-07 
       4.198000000000e+03       6.310015734597e-06       8.249731342230e-07 
       4.199000000000e+03       6.308541269182e-06       8.252344548219e-07 
       4.200000000000e+03       6.307067638892e-06       8.254959238503e-07 
       4.201000000000e+03       6.305594844868e-06       8.257575413651e-07 
       4.202000000000e+03       6.304122888250e-06       8.260193074233e-07 
       4.203000000000e+03       6.302651581820e-06       8.262812220818e-07 
       4.204000000000e+03       6.301181115061e-06       8.265432853978e-07 
       4.205000000000e+03       6.299711489105e-06       8.268054974282e-07 
       4.206000000000e+03       6.298242705081e-06       8.270678582303e-07 
       4.207000000000e+03       6.296774764115e-06       8.273303678611e-07 
       4.208000000000e+03       6.295307667331e-06       8.275930263778e-07 
       4.209000000000e+03       6.293841415850e-06       8.278558338378e-07 
       4.210000000000e+03       6.292376010791e-06       8.281187902982e-07 
       4.211000000000e+03       6.290867561149e-06       8.283818958163e-07 
       4.212000000000e+03       6.289403851596e-06       8.286451504495e-07 
       4.213000000000e+03       6.287940803417e-06       8.289085542551e-07 
       4.214000000000e+03       6.286478606098e-06       8.291721072905e-07 
       4.215000000000e+03       6.285017260745e-06       8.294358096133e-07 
       4.216000000000e+03       6.283556768461e-06       8.296996612808e-07 
       4.217000000000e+03       6.282097130346e-06       8.299636623506e-07 
       4.218000000000e+03       6.280638347499e-06       8.302278128803e-07 
       4.219000000000e+03       6.279180232611e-06       8.304921129273e-07 
       4.220000000000e+03       6.277722786767e-06       8.307565625494e-07 
       4.221000000000e+03       6.276266576272e-06       8.310211618043e-07 
       4.222000000000e+03       6.274811036999e-06       8.312859107495e-07 
       4.223000000000e+03       6.273356358436e-06       8.315508094429e-07 
       4.224000000000e+03       6.271902541667e-06       8.318158579421e-07 
       4.225000000000e+03       6.270449399351e-06       8.320810563051e-07 
       4.226000000000e+03       6.268997120979e-06       8.323464045897e-07 
       4.227000000000e+03       6.267545707626e-06       8.326119028537e-07 
       4.228000000000e+03       6.266094971934e-06       8.328775511550e-07 
       4.229000000000e+03       6.264645291829e-06       8.331433495517e-07 
       4.230000000000e+03       6.263196479952e-06       8.334092981016e-07 
       4.231000000000e+03       6.261748537367e-06       8.336753968629e-07 
       4.232000000000e+03       6.260301276693e-06       8.339416458935e-07 
       4.233000000000e+03       6.258854698979e-06       8.342080452516e-07 
       4.234000000000e+03       6.257366027150e-06       8.344745949954e-07 
       4.235000000000e+03       6.255921006205e-06       8.347412951829e-07 
       4.236000000000e+03       6.254477048270e-06       8.350081458724e-07 
       4.237000000000e+03       6.253034154404e-06       8.352751471221e-07 
       4.238000000000e+03       6.251591948736e-06       8.355422989904e-07 
       4.239000000000e+03       6.250150620768e-06       8.358096015355e-07 
       4.240000000000e+03       6.248709983071e-06       8.360770548158e-07 
       4.241000000000e+03       6.247270225147e-06       8.363446588896e-07 
       4.242000000000e+03       6.245831159557e-06       8.366124138154e-07 
       4.243000000000e+03       6.244393164284e-06       8.368803196517e-07 
       4.244000000000e+03       6.242955863403e-06       8.371483764570e-07 
       4.245000000000e+03       6.241519446419e-06       8.374165842897e-07 
       4.246000000000e+03       6.240041127000e-06       8.376849432086e-07 
       4.247000000000e+03       6.238606291614e-06       8.379534532720e-07 
       4.248000000000e+03       6.237172531685e-06       8.382221145388e-07 
       4.249000000000e+03       6.235739471240e-06       8.384909270677e-07 
       4.250000000000e+03       6.234307299790e-06       8.387598909172e-07 
       4.251000000000e+03       6.232875829841e-06       8.390290061461e-07 
       4.252000000000e+03       6.231445250905e-06       8.392982728134e-07 
       4.253000000000e+03       6.230015563992e-06       8.395676909777e-07 
       4.254000000000e+03       6.228586958626e-06       8.398372606980e-07 
       4.255000000000e+03       6.227158870255e-06       8.401069820331e-07 
       4.256000000000e+03       6.225731676911e-06       8.403768550420e-07 
