# DLM: Best estimate lensing noise spectra [l(l+1)/2pi] N_l's
# for l=2 to 4500, i.e. number of multipoles equal to 4499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:MV (DIAG)              3:TT-TT                  4:TE-TE                  5:EE-EE                  6:BB-BB                  7:EB-EB                  8:TB-TB              
 1558       4.932223262526e-15       1.215167959089e-14       9.220596515810e-14       3.041939863736e-14                     -nan       1.428716774782e-14       1.482964854742e-13 
 1559       4.927945318081e-15       1.213301681083e-14       9.209371919817e-14       3.039867082366e-14                     -nan       1.428468462055e-14       1.482608195015e-13 
 1560       4.923668673672e-15       1.211438407420e-14       9.198142044121e-14       3.037792953581e-14                     -nan       1.428220432240e-14       1.482253141957e-13 
 1561       4.919393255663e-15       1.209578128973e-14       9.186906509705e-14       3.035717312373e-14                     -nan       1.427972676407e-14       1.481899692435e-13 
 1562       4.915118989816e-15       1.207720836455e-14       9.175664935217e-14       3.033639992794e-14                     -nan       1.427725185538e-14       1.481547843239e-13 
 1563       4.910845801285e-15       1.205866520414e-14       9.164416936964e-14       3.031560827953e-14                     -nan       1.427477950531e-14       1.481197591078e-13 
 1564       4.906573614617e-15       1.204015171234e-14       9.153162128909e-14       3.029479650016e-14                     -nan       1.427230962197e-14       1.480848932582e-13 
 1565       4.902302353751e-15       1.202166779136e-14       9.141900122671e-14       3.027396290207e-14                     -nan       1.426984211264e-14       1.480501864305e-13 
 1566       4.898031942017e-15       1.200321334175e-14       9.130630527514e-14       3.025310578801e-14                     -nan       1.426737688371e-14       1.480156382716e-13 
 1567       4.893762302133e-15       1.198478826242e-14       9.119352950347e-14       3.023222345126e-14                     -nan       1.426491384073e-14       1.479812484208e-13 
 1568       4.889493356208e-15       1.196639245064e-14       9.108066995719e-14       3.021131417561e-14                     -nan       1.426245288838e-14       1.479470165092e-13 
 1569       4.885225025734e-15       1.194802580201e-14       9.096772265816e-14       3.019037623533e-14                     -nan       1.425999393047e-14       1.479129421601e-13 
 1570       4.880957231593e-15       1.192968821049e-14       9.085468360455e-14       3.016940789518e-14                     -nan       1.425753686996e-14       1.478790249886e-13 
 1571       4.876689894048e-15       1.191137956835e-14       9.074154877081e-14       3.014840741036e-14                     -nan       1.425508160892e-14       1.478452646017e-13 
 1572       4.872422932749e-15       1.189309976623e-14       9.062831410762e-14       3.012737302652e-14                     -nan       1.425262804857e-14       1.478116605986e-13 
 1573       4.868156266726e-15       1.187484869307e-14       9.051497554187e-14       3.010630297974e-14                     -nan       1.425017608925e-14       1.477782125701e-13 
 1574       4.863889814390e-15       1.185662623615e-14       9.040152897659e-14       3.008519549650e-14                     -nan       1.424772563043e-14       1.477449200991e-13 
 1575       4.859623493535e-15       1.183843228109e-14       9.028797029093e-14       3.006404879368e-14                     -nan       1.424527657071e-14       1.477117827603e-13 
 1576       4.855357221330e-15       1.182026671181e-14       9.017429534012e-14       3.004286107854e-14                     -nan       1.424282880780e-14       1.476788001203e-13 
 1577       4.851090914325e-15       1.180212941055e-14       9.006049995542e-14       3.002163054870e-14                     -nan       1.424038223854e-14       1.476459717376e-13 
 1578       4.846824488445e-15       1.178402025788e-14       8.994657994406e-14       3.000035539213e-14                     -nan       1.423793675890e-14       1.476132971624e-13 
 1579       4.842557858991e-15       1.176593913267e-14       8.983253108925e-14       2.997903378712e-14                     -nan       1.423549226395e-14       1.475807759368e-13 
 1580       4.838290940637e-15       1.174788591209e-14       8.971834915009e-14       2.995766390227e-14                     -nan       1.423304864789e-14       1.475484075947e-13 
 1581       4.834023647432e-15       1.172986047163e-14       8.960402986154e-14       2.993624389651e-14                     -nan       1.423060580403e-14       1.475161916617e-13 
 1582       4.829755892796e-15       1.171186268508e-14       8.948956893442e-14       2.991477191902e-14                     -nan       1.422816362480e-14       1.474841276552e-13 
 1583       4.825487589520e-15       1.169389242450e-14       8.937496205530e-14       2.989324610925e-14                     -nan       1.422572200174e-14       1.474522150844e-13 
 1584       4.821218649764e-15       1.167594956028e-14       8.926020488650e-14       2.987166459692e-14                     -nan       1.422328082548e-14       1.474204534501e-13 
 1585       4.816948985057e-15       1.165803396107e-14       8.914529306607e-14       2.985002550197e-14                     -nan       1.422083998579e-14       1.473888422450e-13 
 1586       4.812678506295e-15       1.164014549384e-14       8.903022220770e-14       2.982832693455e-14                     -nan       1.421839937152e-14       1.473573809532e-13 
 1587       4.808407123741e-15       1.162228402381e-14       8.891498790070e-14       2.980656699504e-14                     -nan       1.421595887065e-14       1.473260690508e-13 
 1588       4.804134747022e-15       1.160444941449e-14       8.879958570997e-14       2.978474377398e-14                     -nan       1.421351837024e-14       1.472949060052e-13 
 1589       4.799861285130e-15       1.158664152767e-14       8.868401117595e-14       2.976285535209e-14                     -nan       1.421107775647e-14       1.472638912759e-13 
 1590       4.795586646417e-15       1.156886022343e-14       8.856825981456e-14       2.974089980026e-14                     -nan       1.420863691460e-14       1.472330243135e-13 
 1591       4.791310738601e-15       1.155110536008e-14       8.845232711720e-14       2.971887517948e-14                     -nan       1.420619572901e-14       1.472023045606e-13 
 1592       4.787033468755e-15       1.153337679423e-14       8.833620855068e-14       2.969677954090e-14                     -nan       1.420375408316e-14       1.471717314511e-13 
 1593       4.782754743316e-15       1.151567438073e-14       8.821989955717e-14       2.967461092577e-14                     -nan       1.420131185961e-14       1.471413044108e-13 
 1594       4.778474468075e-15       1.149799797271e-14       8.810339555421e-14       2.965236736542e-14                     -nan       1.419886894001e-14       1.471110228566e-13 
 1595       4.774192548183e-15       1.148034742154e-14       8.798669193459e-14       2.963004688126e-14                     -nan       1.419642520511e-14       1.470808861974e-13 
 1596       4.769908888146e-15       1.146272257685e-14       8.786978406638e-14       2.960764748475e-14                     -nan       1.419398053475e-14       1.470508938333e-13 
 1597       4.765623413671e-15       1.144512332399e-14       8.775266867840e-14       2.958516757108e-14                     -nan       1.419153482245e-14       1.470210449367e-13 
 1598       4.761336137431e-15       1.142754969685e-14       8.763534803072e-14       2.956260710397e-14                     -nan       1.418908801948e-14       1.469913377919e-13 
 1599       4.757047093902e-15       1.141000176606e-14       8.751782578228e-14       2.953996644171e-14                     -nan       1.418664009120e-14       1.469617704496e-13 
 1600       4.752756317569e-15       1.139247960165e-14       8.740010560886e-14       2.951724594442e-14                     -nan       1.418419100250e-14       1.469323409450e-13 
 1601       4.748463842927e-15       1.137498327297e-14       8.728219120307e-14       2.949444597407e-14                     -nan       1.418174071777e-14       1.469030472983e-13 
 1602       4.744169704477e-15       1.135751284878e-14       8.716408627441e-14       2.947156689450e-14                     -nan       1.417928920095e-14       1.468738875144e-13 
 1603       4.739873936732e-15       1.134006839716e-14       8.704579454925e-14       2.944860907141e-14                     -nan       1.417683641549e-14       1.468448595831e-13 
 1604       4.735576574212e-15       1.132264998559e-14       8.692731977091e-14       2.942557287235e-14                     -nan       1.417438232434e-14       1.468159614788e-13 
 1605       4.731277651445e-15       1.130525768087e-14       8.680866569965e-14       2.940245866675e-14                     -nan       1.417192689001e-14       1.467871911605e-13 
 1606       4.726977202970e-15       1.128789154918e-14       8.668983611267e-14       2.937926682590e-14                     -nan       1.416947007447e-14       1.467585465721e-13 
 1607       4.722675263330e-15       1.127055165606e-14       8.657083480419e-14       2.935599772298e-14                     -nan       1.416701183927e-14       1.467300256420e-13 
 1608       4.718371867080e-15       1.125323806638e-14       8.645166558544e-14       2.933265173300e-14                     -nan       1.416455214541e-14       1.467016262833e-13 
